entity_id	total_population 
LK-2218185	1918.0
LK-2218190	4521.0
LK-2218195	1444.0
LK-2218200	2903.0
LK-2218205	1359.0
LK-2218210	842.0
LK-2218215	1274.0
LK-2218220	1608.0
LK-2218225	1579.0
LK-2218230	2918.0
LK-2218235	1356.0
LK-2218240	852.0
LK-2218245	1016.0
LK-2218250	1035.0
LK-2218255	810.0
LK-2218260	1563.0
LK-2221	15643.0
LK-2221005	869.0
LK-2221010	1307.0
LK-2221015	560.0
LK-2221020	898.0
LK-2221025	524.0
LK-2221030	544.0
LK-2221035	751.0
LK-2221040	277.0
LK-2221045	599.0
LK-2221050	490.0
LK-2221055	843.0
LK-2221060	1695.0
LK-2221065	1038.0
LK-2221070	406.0
LK-2221075	628.0
LK-2221080	1262.0
LK-2221085	1148.0
LK-2221090	650.0
LK-2221095	572.0
LK-2221100	582.0
LK-2224	12110.0
LK-2224005	332.0
LK-2224010	721.0
LK-2224015	547.0
LK-2224020	673.0
LK-2224025	411.0
LK-2224030	458.0
LK-2224035	611.0
LK-2224040	937.0
LK-2224045	568.0
LK-2224050	380.0
LK-2224055	489.0
LK-2224060	56.0
LK-2224065	80.0
LK-2224070	346.0
LK-2224075	194.0
LK-2224080	213.0
LK-2224085	144.0
LK-2224090	177.0
LK-2224095	197.0
LK-2224100	63.0
LK-2224105	502.0
LK-2224110	202.0
LK-2224115	439.0
LK-2224120	323.0
LK-2224125	208.0
LK-2224130	75.0
LK-2224135	345.0
LK-2224140	296.0
LK-2224145	410.0
LK-2224150	171.0
LK-2224155	132.0
LK-2224160	140.0
LK-2224165	169.0
LK-2224170	135.0
LK-2224175	435.0
LK-2224180	301.0
LK-2224185	230.0
LK-2227	29494.0
LK-2227005	275.0
LK-2227010	755.0
LK-2227015	600.0
LK-2227020	606.0
LK-2227025	546.0
LK-2227030	364.0
LK-2227035	781.0
LK-2227040	743.0
LK-2227045	686.0
LK-2227050	397.0
LK-2227055	677.0
LK-2227060	868.0
LK-2227065	945.0
LK-2227070	886.0
LK-2227075	831.0
LK-2227080	759.0
LK-2227085	656.0
LK-2227090	878.0
LK-2227095	266.0
LK-2227100	813.0
LK-2227105	253.0
LK-2227110	1922.0
LK-2227115	913.0
LK-2227120	780.0
LK-2227125	394.0
LK-2227130	579.0
LK-2227135	1130.0
LK-2227140	828.0
LK-2227145	438.0
LK-2227150	1060.0
LK-2227155	1483.0
LK-2227160	780.0
LK-2227165	516.0
LK-2227170	1376.0
LK-2227175	1063.0
LK-2227180	951.0
LK-2227185	851.0
LK-2227190	675.0
LK-2227195	170.0
LK-2230	51354.0
LK-2230005	763.0
LK-2230010	756.0
LK-2230015	1300.0
LK-2230020	1433.0
LK-2230025	1005.0
LK-2230030	1389.0
LK-2230035	1761.0
LK-2230040	752.0
LK-2230045	714.0
LK-2230050	628.0
LK-2230055	680.0
LK-2230060	1019.0
LK-2230065	770.0
LK-2230070	829.0
LK-2230075	795.0
LK-2230080	519.0
LK-2230085	959.0
LK-2230090	1724.0
LK-2230095	836.0
LK-2230100	1251.0
LK-2230105	818.0
LK-2230110	933.0
LK-2230115	2619.0
LK-2230120	1135.0
LK-2230125	803.0
LK-2230130	575.0
LK-2230135	539.0
LK-2230140	798.0
LK-2230145	1214.0
LK-2230150	725.0
LK-2230155	622.0
LK-2230160	1027.0
LK-2230165	606.0
LK-2230170	676.0
LK-2230175	520.0
LK-2230180	506.0
LK-2230185	738.0
LK-2230190	704.0
LK-2230195	942.0
LK-2230200	1653.0
LK-2230205	1070.0
LK-2230210	895.0
LK-2230215	529.0
LK-2230220	864.0
LK-2230225	1516.0
LK-2230230	909.0
LK-2230235	1053.0
LK-2230240	1281.0
LK-2230245	1233.0
LK-2230250	434.0
LK-2230255	491.0
LK-2230260	973.0
LK-2230265	674.0
LK-2230270	1396.0
LK-2233	68027.0
LK-2233005	491.0
LK-2233010	183.0
LK-2233015	610.0
LK-2233020	445.0
LK-2233025	210.0
LK-2233030	387.0
LK-2233035	362.0
LK-2233040	479.0
LK-2233045	362.0
LK-2233050	424.0
LK-2233055	504.0
LK-2233060	715.0
LK-2233065	336.0
LK-2233070	632.0
LK-2233075	458.0
LK-2233080	440.0
LK-2233085	688.0
LK-2233090	542.0
LK-2233095	844.0
LK-2233100	939.0
LK-2233105	1632.0
LK-2233110	1917.0
LK-2233115	1538.0
LK-2233120	478.0
LK-2233125	592.0
LK-2233130	505.0
LK-2233135	918.0
LK-2233140	1624.0
LK-2233145	1478.0
LK-2233150	2240.0
LK-2233155	894.0
LK-2233160	1141.0
LK-2233165	980.0
LK-2233170	1405.0
LK-2233175	1470.0
LK-2233180	2118.0
LK-2233185	1827.0
LK-2233190	1472.0
LK-2233195	1088.0
LK-2233200	2170.0
LK-2233205	884.0
LK-2233210	1064.0
LK-2233215	636.0
LK-2233220	880.0
LK-2233225	2162.0
LK-2233230	2168.0
LK-2233235	748.0
LK-2233240	822.0
LK-2233245	671.0
LK-2233250	1446.0
LK-2233255	981.0
LK-2233260	511.0
LK-2233265	399.0
LK-2233270	664.0
LK-2233275	595.0
LK-2233280	439.0
LK-2233285	1487.0
LK-2233290	1098.0
LK-2233295	2454.0
LK-2233300	640.0
LK-2233305	640.0
LK-2233310	864.0
LK-2233315	477.0
LK-2233320	915.0
LK-2233325	1204.0
LK-2233330	1089.0
LK-2233335	682.0
LK-2233340	609.0
LK-2233345	557.0
LK-2233350	1322.0
LK-2233355	416.0
LK-2233360	497.0
LK-2233365	468.0
LK-23	711644.0
LK-2303	101180.0
LK-2303005	464.0
LK-2303010	659.0
LK-2303015	1563.0
LK-2303020	730.0
LK-2303025	1010.0
LK-2303030	949.0
LK-2303035	528.0
LK-2303040	992.0
LK-2303045	1359.0
LK-2303050	1727.0
LK-2303055	3353.0
LK-2303060	1672.0
LK-2303065	2947.0
LK-2303070	2027.0
LK-2303075	1519.0
LK-2303080	1021.0
LK-2303085	1033.0
LK-2303090	852.0
LK-2303095	1108.0
LK-2303100	1115.0
LK-2303105	432.0
LK-2303110	795.0
LK-2303115	289.0
LK-2303120	332.0
LK-2303125	560.0
LK-2303130	951.0
LK-2303135	1789.0
LK-2303140	1800.0
LK-2303145	1099.0
LK-2303150	1714.0
LK-2303155	1504.0
LK-2303160	359.0
LK-2303165	1202.0
LK-2303170	759.0
LK-2303175	602.0
LK-2303180	984.0
LK-2303185	897.0
LK-2303190	292.0
LK-2303195	313.0
LK-2303200	58.0
LK-2303205	408.0
LK-2303210	360.0
LK-2303215	622.0
LK-2303220	483.0
LK-2303225	447.0
LK-2303230	1087.0
LK-2303235	680.0
LK-2303240	666.0
LK-2303245	2368.0
LK-2303250	2512.0
LK-2303255	1077.0
LK-2303260	366.0
LK-2303265	690.0
LK-2303270	413.0
LK-2303275	418.0
LK-2303280	553.0
LK-2303285	610.0
LK-2303290	561.0
LK-2303295	1127.0
LK-2303300	609.0
LK-2303305	1348.0
LK-2303310	2925.0
LK-2303315	309.0
LK-2303320	508.0
LK-2303325	542.0
LK-2303330	289.0
LK-2303335	660.0
LK-2303340	496.0
LK-2303345	651.0
LK-2303350	745.0
LK-2303355	546.0
LK-2303360	596.0
LK-2303365	288.0
LK-2303370	1422.0
LK-2303375	3094.0
LK-2303380	963.0
LK-2303385	595.0
LK-2303390	696.0
LK-2303395	3897.0
LK-2303400	2831.0
LK-2303405	1119.0
LK-2303410	3151.0
LK-2303415	461.0
LK-2303420	2185.0
LK-2303425	464.0
LK-2303430	431.0
LK-2303435	660.0
LK-2303440	904.0
LK-2303445	517.0
LK-2303450	468.0
LK-2303455	1229.0
LK-2303460	1678.0
LK-2303465	247.0
LK-2303470	585.0
LK-2303475	1412.0
LK-2303480	2852.0
LK-2306	88528.0
LK-2306005	452.0
LK-2306010	570.0
LK-2306015	828.0
LK-2306020	991.0
LK-2306025	1240.0
LK-2306030	626.0
LK-2306035	672.0
LK-2306040	170.0
LK-2306045	348.0
LK-2306050	172.0
LK-2306055	809.0
LK-2306060	799.0
LK-2306065	704.0
LK-2306070	976.0
LK-2306075	398.0
LK-2306080	552.0
LK-2306085	504.0
LK-2306090	800.0
LK-2306095	393.0
LK-2306100	719.0
LK-2306105	317.0
LK-2306110	447.0
LK-2306115	491.0
LK-2306120	489.0
LK-2306125	589.0
LK-2306130	848.0
LK-2306135	427.0
LK-2306140	885.0
LK-2306145	532.0
LK-2306150	774.0
LK-2306155	738.0
LK-2306160	708.0
LK-2306165	994.0
LK-2306170	764.0
LK-2306175	689.0
LK-2306180	623.0
LK-2306185	695.0
LK-2306190	642.0
LK-2306195	701.0
LK-2306200	736.0
LK-2306205	658.0
LK-2306210	512.0
LK-2306215	434.0
LK-2306220	773.0
LK-2306225	1441.0
LK-2306230	478.0
LK-2306235	711.0
LK-2306240	576.0
LK-2306245	744.0
LK-2306250	481.0
LK-2306255	618.0
LK-2306260	278.0
LK-2306265	532.0
LK-2306270	587.0
LK-2306275	619.0
LK-2306280	380.0
LK-2306285	251.0
LK-2306290	447.0
LK-2306295	1628.0
LK-2306300	937.0
LK-2306305	387.0
LK-2306310	546.0
LK-2306315	749.0
LK-2306320	1995.0
LK-2306325	671.0
LK-2306330	748.0
LK-2306335	308.0
LK-2306340	792.0
LK-2306345	718.0
LK-2306350	487.0
LK-2306355	495.0
LK-2306360	608.0
LK-2306365	582.0
LK-2306370	851.0
LK-2306375	428.0
LK-2306380	408.0
LK-2306385	486.0
LK-2306390	382.0
LK-2306395	468.0
LK-2306400	386.0
LK-2306405	362.0
LK-2306410	378.0
LK-2306415	183.0
LK-2306420	506.0
LK-2306425	443.0
LK-2306430	3203.0
LK-2306435	366.0
LK-2306440	658.0
LK-2306445	467.0
LK-2306450	799.0
LK-2306455	885.0
LK-2306460	643.0
LK-2306465	289.0
LK-2306470	633.0
LK-2306475	711.0
LK-2306480	790.0
LK-2306485	696.0
LK-2306490	599.0
LK-2306495	824.0
LK-2306500	668.0
LK-2306505	643.0
LK-2306510	134.0
LK-2306515	1853.0
LK-2306520	2334.0
LK-2306525	166.0
LK-2306530	1232.0
LK-2306535	442.0
LK-2306540	793.0
LK-2306545	519.0
LK-2306550	776.0
LK-2306555	291.0
LK-2306560	384.0
LK-2306565	250.0
LK-2306570	568.0
LK-2306575	3112.0
LK-2306580	214.0
LK-2306585	343.0
LK-2306590	472.0
LK-2306595	600.0
LK-2306600	293.0
LK-2306605	511.0
LK-2306610	536.0
LK-2306615	664.0
LK-2306620	525.0
LK-2306625	458.0
LK-2306630	480.0
LK-2306635	1311.0
LK-2306640	935.0
LK-2306645	913.0
LK-2306650	551.0
LK-2306655	730.0
LK-2309	104119.0
LK-2309005	548.0
LK-2309010	259.0
LK-2309015	365.0
LK-2309020	298.0
LK-2309025	740.0
LK-2309030	500.0
LK-2309035	504.0
LK-2309040	340.0
LK-2309045	465.0
LK-2309050	683.0
LK-2309055	425.0
LK-2309060	322.0
LK-2309065	394.0
LK-2309070	189.0
LK-2309075	460.0
LK-2309080	393.0
LK-2309085	448.0
LK-2309090	665.0
LK-2309095	779.0
LK-2309100	338.0
LK-2309105	213.0
LK-2309110	133.0
LK-2309115	311.0
LK-2309120	387.0
LK-2309125	855.0
LK-2309130	570.0
LK-2309135	963.0
LK-2309140	570.0
LK-2309145	785.0
LK-2309150	186.0
LK-2309155	608.0
LK-2309160	418.0
LK-2309165	587.0
LK-2309170	616.0
LK-2309175	385.0
LK-2309180	519.0
LK-2309185	407.0
LK-2309190	581.0
LK-2309195	878.0
LK-2309200	698.0
LK-2309205	474.0
LK-2309210	458.0
LK-2309215	582.0
LK-2309220	544.0
LK-2309225	508.0
LK-2309230	581.0
LK-2309235	1869.0
LK-2309240	283.0
LK-2309245	369.0
LK-2309250	302.0
LK-2309255	934.0
LK-2309260	889.0
LK-2309265	1161.0
LK-2309270	2196.0
LK-2309275	515.0
LK-2309280	699.0
LK-2309285	446.0
LK-2309290	627.0
LK-2309295	983.0
LK-2309300	934.0
LK-2309305	691.0
LK-2309310	583.0
LK-2309315	594.0
LK-2309320	421.0
LK-2309325	311.0
LK-2309330	499.0
LK-2309335	386.0
LK-2309340	605.0
LK-2309345	431.0
LK-2309350	669.0
LK-2309355	849.0
LK-2309360	602.0
LK-2309365	2688.0
LK-2309370	1130.0
LK-2309375	4993.0
LK-2309380	1511.0
LK-2309385	2389.0
LK-2309390	2425.0
LK-2309395	893.0
LK-2309400	367.0
LK-2309405	517.0
LK-2309410	328.0
LK-2309415	411.0
LK-2309420	322.0
LK-2309425	399.0
LK-2309430	409.0
LK-2309435	616.0
LK-2309440	872.0
LK-2309445	449.0
LK-2309450	182.0
LK-2309455	447.0
LK-2309460	612.0
LK-2309465	475.0
LK-2309470	596.0
LK-2309475	411.0
LK-2309480	260.0
LK-2309485	534.0
LK-2309490	1434.0
LK-2309495	367.0
LK-2309500	397.0
LK-2309505	876.0
LK-2309510	3127.0
LK-2309515	3342.0
LK-2309520	1469.0
LK-2309525	797.0
LK-2309530	342.0
LK-2309535	676.0
LK-2309540	397.0
LK-2309545	679.0
LK-2309550	766.0
LK-2309555	382.0
LK-2309560	491.0
LK-2309565	535.0
LK-2309570	1084.0
LK-2309575	2585.0
LK-2309580	2491.0
LK-2309585	1914.0
LK-2309590	1043.0
LK-2309595	884.0
LK-2309600	3243.0
LK-2309605	444.0
LK-2309610	1016.0
LK-2309615	2312.0
LK-2309620	3418.0
LK-2309625	1592.0
LK-2312	212094.0
LK-2312005	3976.0
LK-2312010	2319.0
LK-2312015	3896.0
LK-2312020	3393.0
LK-2312025	3150.0
LK-2312030	3333.0
LK-2312035	2757.0
LK-2312040	4463.0
LK-2312045	3758.0
LK-2312050	1426.0
LK-2312055	2853.0
LK-2312060	2273.0
LK-2312065	3143.0
LK-2312070	2481.0
LK-2312075	1408.0
LK-2312080	3465.0
LK-2312085	3381.0
LK-2312090	4111.0
LK-2312095	3227.0
LK-2312100	4513.0
LK-2312105	3214.0
LK-2312110	4609.0
LK-2312115	5044.0
LK-2312120	3724.0
LK-2312125	4065.0
LK-2312130	3942.0
LK-2312135	2965.0
LK-2312140	2309.0
LK-2312145	7545.0
LK-2312150	3522.0
LK-2312155	3860.0
LK-2312160	1667.0
LK-2312165	1290.0
LK-2312170	4292.0
LK-2312175	2216.0
LK-2312180	2072.0
LK-2312185	1751.0
LK-2312190	1222.0
LK-2312195	1431.0
LK-2312200	887.0
LK-2312205	3316.0
LK-2312210	1352.0
LK-2312215	1815.0
LK-2312220	2816.0
LK-2312225	1829.0
LK-2312230	1093.0
LK-2312235	1408.0
LK-2312240	2972.0
LK-2312245	3653.0
LK-2312250	3967.0
LK-2312255	5022.0
LK-2312260	3541.0
LK-2312265	2764.0
LK-2312270	3264.0
LK-2312275	3217.0
LK-2312280	3989.0
LK-2312285	2419.0
LK-2312290	1387.0
LK-2312295	1226.0
LK-2312300	2012.0
LK-2312305	774.0
LK-2312310	1757.0
LK-2312315	2731.0
LK-2312320	3059.0
LK-2312325	2780.0
LK-2312330	4123.0
LK-2312335	2335.0
LK-2312340	3811.0
LK-2312345	3904.0
LK-2312350	2143.0
LK-2312355	2820.0
LK-2312360	3842.0
LK-2315	205723.0
LK-2315005	800.0
LK-2315010	1119.0
LK-2315015	1677.0
LK-2315020	1155.0
LK-2315025	1250.0
LK-2315030	2292.0
LK-2315035	1505.0
LK-2315040	1587.0
LK-2315045	1501.0
LK-2315050	861.0
LK-2315055	1154.0
LK-2315060	1324.0
LK-2315065	706.0
LK-2315070	812.0
LK-2315075	948.0
LK-2315080	1093.0
LK-2315085	990.0
LK-2315090	822.0
LK-2315095	674.0
LK-2315100	2867.0
LK-2315105	1703.0
LK-2315110	919.0
LK-2315115	1274.0
LK-2315120	505.0
LK-2315125	1164.0
LK-2315130	1742.0
LK-2315135	941.0
LK-2315140	1458.0
LK-2315145	884.0
LK-2315150	1066.0
LK-2315155	677.0
LK-2315160	5690.0
LK-2315165	3598.0
LK-2315170	4977.0
LK-2315175	4414.0
LK-2315180	6172.0
LK-2315185	3019.0
LK-2315190	4941.0
LK-2315195	3762.0
LK-2315200	2235.0
LK-2315205	2288.0
LK-2315210	2011.0
LK-2315215	7636.0
LK-2315220	3481.0
LK-2315225	7226.0
LK-2315230	3339.0
LK-2315235	4822.0
LK-2315240	4115.0
LK-2315245	3638.0
LK-2315250	6612.0
LK-2315255	3851.0
LK-2315260	4507.0
LK-2315265	4296.0
LK-2315270	3084.0
LK-2315275	5267.0
LK-2315280	5950.0
LK-2315285	5474.0
LK-2315290	2303.0
LK-2315295	5398.0
LK-2315300	2248.0
LK-2315305	10150.0
LK-2315310	5003.0
LK-2315315	6996.0
LK-2315320	3033.0
LK-2315325	6248.0
LK-2315330	5231.0
LK-2315335	5238.0
LK-3	2477285.0
LK-31	1063334.0
LK-3103	49975.0
LK-3103005	557.0
LK-3103010	1154.0
LK-3103015	877.0
LK-3103020	1480.0
LK-3103025	1086.0
LK-3103030	2500.0
LK-3103035	1093.0
LK-3103040	789.0
LK-3103045	662.0
LK-3103050	1031.0
LK-3103055	1810.0
LK-3103060	829.0
LK-3103065	978.0
LK-3103070	735.0
LK-3103075	685.0
LK-3103080	1046.0
LK-3103085	1172.0
LK-3103090	1024.0
LK-3103095	887.0
LK-3103100	847.0
LK-3103105	739.0
LK-3103110	1624.0
LK-3103115	1425.0
LK-3103120	1071.0
LK-3103125	1036.0
LK-3103130	1194.0
LK-3103135	941.0
LK-3103140	605.0
LK-3103145	838.0
LK-3103150	579.0
LK-3103155	979.0
LK-3103160	1567.0
LK-3103165	875.0
LK-3103170	948.0
LK-3103175	545.0
LK-3103180	1203.0
LK-3103185	1606.0
LK-3103190	712.0
LK-3103195	1563.0
LK-3103200	694.0
LK-3103205	836.0
LK-3103210	685.0
LK-3103215	643.0
LK-3103220	576.0
LK-3103225	523.0
LK-3103230	875.0
LK-3103235	371.0
LK-3103240	648.0
LK-3103245	1087.0
LK-3103250	1227.0
LK-3103255	518.0
LK-3106	67432.0
LK-3106005	1536.0
LK-3106010	2692.0
LK-3106015	1550.0
LK-3106020	1262.0
LK-3106025	1746.0
LK-3106030	1105.0
LK-3106035	935.0
LK-3106040	796.0
LK-3106045	783.0
LK-3106050	1291.0
LK-3106055	627.0
LK-3106060	1149.0
LK-3106065	347.0
LK-3106070	1191.0
LK-3106075	1510.0
LK-3106080	1461.0
LK-3106085	1343.0
LK-3106090	1128.0
LK-3106095	1731.0
LK-3106100	658.0
LK-3106105	946.0
LK-3106110	1054.0
LK-3106115	953.0
LK-3106120	743.0
LK-3106125	2301.0
LK-3106130	1462.0
LK-3106135	2084.0
LK-3106140	1712.0
LK-3106145	2175.0
LK-3106150	967.0
LK-3106155	892.0
LK-3106160	709.0
LK-3106165	2387.0
LK-3106170	825.0
LK-3106175	853.0
LK-3106180	1103.0
LK-3106185	1855.0
LK-3106190	1172.0
LK-3106195	2306.0
LK-3106200	1563.0
LK-3106205	2204.0
LK-3106210	1479.0
LK-3106215	796.0
LK-3106220	1178.0
LK-3106225	1592.0
LK-3106230	1496.0
LK-3106235	1423.0
LK-3106240	1125.0
LK-3106245	1086.0
LK-3106250	1016.0
LK-3106255	1134.0
LK-3109	62498.0
LK-3109005	1706.0
LK-3109010	1449.0
LK-3109015	628.0
LK-3109020	1589.0
LK-3109025	734.0
LK-3109030	1744.0
LK-3109035	2208.0
LK-3109040	1634.0
LK-3109045	985.0
LK-3109050	1560.0
LK-3109055	1176.0
LK-3109060	605.0
LK-3109065	1171.0
LK-3109070	1684.0
LK-3109075	890.0
LK-3109080	853.0
LK-3109085	966.0
LK-3109090	1853.0
LK-3109095	2571.0
LK-3109100	1405.0
LK-3109105	2436.0
LK-3109110	1513.0
LK-3109115	1745.0
LK-3109120	2071.0
LK-3109125	3849.0
LK-3109130	1847.0
LK-3109135	1014.0
LK-3109140	1966.0
LK-3109145	1669.0
LK-3109150	1113.0
LK-3109155	936.0
LK-3109160	1040.0
LK-3109165	2169.0
LK-3109170	2587.0
LK-3109175	968.0
LK-3109180	863.0
LK-3109185	1525.0
LK-3109190	1315.0
LK-3109195	3066.0
LK-3109200	1395.0
LK-3112	64726.0
LK-3112005	949.0
LK-3112010	1022.0
LK-3112015	1079.0
LK-3112020	1087.0
LK-3112025	1047.0
LK-3112030	1753.0
LK-3112035	1214.0
LK-3112040	580.0
LK-3112045	1213.0
LK-3112050	1745.0
LK-3112055	970.0
LK-3112060	963.0
LK-3112065	749.0
LK-3112070	972.0
LK-3112075	1426.0
LK-3112080	1458.0
LK-3112085	646.0
LK-3112090	765.0
LK-3112095	2079.0
LK-3112100	473.0
LK-3112105	1413.0
LK-3112110	935.0
LK-3112115	1085.0
LK-3112120	732.0
LK-3112125	1101.0
LK-3112130	1407.0
LK-3112135	1723.0
LK-3112140	1670.0
LK-3112145	3029.0
LK-3112150	1750.0
LK-3112155	2383.0
LK-3112160	936.0
LK-3112165	1157.0
LK-3112170	1165.0
LK-3112175	725.0
LK-3112180	794.0
LK-3112185	1082.0
LK-3112190	1584.0
LK-3112195	1165.0
LK-3112200	3212.0
LK-3112205	2298.0
LK-3112210	1374.0
LK-3112215	658.0
LK-3112220	672.0
LK-3112225	1765.0
LK-3112230	1834.0
LK-3112235	956.0
LK-3112240	904.0
LK-3112245	1352.0
LK-3112250	744.0
LK-3112255	931.0
LK-3115	35574.0
LK-3115005	1442.0
LK-3115010	658.0
LK-3115015	1085.0
LK-3115020	1287.0
LK-3115025	1424.0
LK-3115030	1252.0
LK-3115035	1206.0
LK-3115040	595.0
LK-3115045	886.0
LK-3115050	976.0
LK-3115055	1055.0
LK-3115060	777.0
LK-3115065	677.0
LK-3115070	789.0
LK-3115075	993.0
LK-3115080	1307.0
LK-3115085	1680.0
LK-3115090	1136.0
LK-3115095	1311.0
LK-3115100	840.0
LK-3115105	1001.0
LK-3115110	964.0
LK-3115115	1525.0
LK-3115120	1339.0
LK-3115125	1319.0
LK-3115130	1137.0
LK-3115135	900.0
LK-3115140	1425.0
LK-3115145	576.0
LK-3115150	1176.0
LK-3115155	396.0
LK-3115160	1045.0
LK-3115165	674.0
LK-3115170	721.0
LK-3118	32609.0
LK-3118005	1652.0
LK-3118010	759.0
LK-3118015	1081.0
LK-3118020	1067.0
LK-3118025	1011.0
LK-3118030	1192.0
LK-3118035	359.0
LK-3118040	1336.0
LK-3118045	928.0
LK-3118050	1101.0
LK-3118055	2371.0
LK-3118060	633.0
LK-3118065	965.0
LK-3118070	1460.0
LK-3118075	486.0
LK-3118080	632.0
LK-3118085	671.0
LK-3118090	1429.0
LK-3118095	354.0
LK-3118100	759.0
LK-3118105	753.0
LK-3118110	439.0
LK-3118115	700.0
LK-3118120	376.0
LK-3118125	712.0
LK-3118130	780.0
LK-3118135	864.0
LK-3118140	687.0
LK-3118145	754.0
LK-3118150	574.0
LK-3118155	1157.0
LK-3118160	622.0
LK-3118165	1104.0
LK-3118170	937.0
LK-3118175	1243.0
LK-3118180	661.0
LK-3121	28640.0
LK-3121005	1136.0
LK-3121010	769.0
LK-3121015	800.0
LK-3121020	597.0
LK-3121025	239.0
LK-3121030	739.0
LK-3121035	899.0
LK-3121040	1022.0
LK-3121045	539.0
LK-3121050	957.0
LK-3121055	487.0
LK-3121060	983.0
LK-3121065	1218.0
LK-3121070	645.0
LK-3121075	616.0
LK-3121080	1278.0
LK-3121085	356.0
LK-3121090	682.0
LK-3121095	661.0
LK-3121100	624.0
LK-3121105	581.0
LK-3121110	864.0
LK-3121115	632.0
LK-3121120	1380.0
LK-3121125	961.0
LK-3121130	1757.0
LK-3121135	643.0
LK-3121140	1164.0
LK-3121145	912.0
LK-3121150	626.0
LK-3121155	1273.0
LK-3121160	582.0
LK-3121165	743.0
LK-3121170	1275.0
LK-3124	53829.0
LK-3124005	2239.0
LK-3124010	745.0
LK-3124015	828.0
LK-3124020	879.0
LK-3124025	882.0
LK-3124030	912.0
LK-3124035	411.0
LK-3124040	740.0
LK-3124045	646.0
LK-3124050	553.0
LK-3124055	632.0
LK-3124060	1160.0
LK-3124065	983.0
LK-3124070	575.0
LK-3124075	495.0
LK-3124080	940.0
LK-3124085	924.0
LK-3124090	737.0
LK-3124095	952.0
LK-3124100	779.0
LK-3124105	993.0
LK-3124110	935.0
LK-3124115	899.0
LK-3124120	1061.0
LK-3124125	2202.0
LK-3124130	910.0
LK-3124135	1121.0
LK-3124140	1280.0
LK-3124145	955.0
LK-3124150	772.0
LK-3124155	1316.0
LK-3124160	1644.0
LK-3124165	400.0
LK-3124170	822.0
LK-3124175	904.0
LK-3124180	614.0
LK-3124185	1101.0
LK-3124190	858.0
LK-3124195	603.0
LK-3124200	738.0
LK-3124205	936.0
LK-3124210	938.0
LK-3124215	1654.0
LK-3124220	1429.0
LK-3124225	1196.0
LK-3124230	1096.0
LK-3124235	1503.0
LK-3124240	2208.0
LK-3124245	1424.0
