entity_id	employed	unemployed	economically_not_active	region_id
LK-9203020	261	21	195	0
LK-9203025	197	12	181	0
LK-9203030	400	16	396	0
LK-9203035	469	22	278	0
LK-9203040	307	39	342	0
LK-9203045	192	8	144	0
LK-9203050	306	21	358	0
LK-9203055	262	21	234	0
LK-9203060	222	16	265	0
LK-9203065	228	14	191	0
LK-9203070	195	9	141	0
LK-9203075	324	28	340	0
LK-9203080	144	3	213	0
LK-9203085	152	7	208	0
LK-9203090	420	62	534	0
LK-9203095	215	11	155	0
LK-9203100	189	11	247	0
LK-9203105	421	19	447	0
LK-9203110	322	12	304	0
LK-9203115	289	13	202	0
LK-9203120	416	21	253	0
LK-9203125	247	7	256	0
LK-9203130	420	27	399	0
LK-9203135	229	32	269	0
LK-9203140	326	17	399	0
LK-9203145	256	34	246	0
LK-9203150	358	26	380	0
LK-9203155	185	21	230	0
LK-9203160	322	11	273	0
LK-9203165	348	43	413	0
LK-9203170	464	43	516	0
LK-9203175	438	51	526	0
LK-9203180	224	12	340	0
LK-9203185	174	25	220	0
LK-9203190	232	10	212	0
LK-9203195	264	19	282	0
LK-9203200	294	30	393	0
LK-9203205	725	28	1147	0
LK-9203210	437	21	453	0
LK-9203215	386	20	325	0
LK-9203220	251	25	301	0
LK-9203225	329	15	309	0
LK-9203230	264	13	296	0
LK-9203235	132	11	72	0
LK-9203240	556	24	631	0
LK-9203245	324	18	253	0
LK-9203250	235	11	337	0
LK-9203255	204	9	218	0
LK-9203260	386	25	539	0
LK-9203265	156	3	172	0
LK-9203270	490	37	597	0
LK-9203275	479	28	573	0
LK-9203280	302	30	309	0
LK-9203285	231	20	236	0
LK-9203290	281	24	239	0
LK-9203295	619	39	528	0
LK-9203300	956	66	969	0
LK-9203305	265	24	320	0
LK-9203310	660	46	653	0
LK-9203315	441	53	491	0
LK-9203320	157	31	245	0
LK-9203325	496	29	493	0
LK-9203330	333	15	486	0
LK-9203335	272	32	301	0
LK-9203340	388	39	386	0
LK-9203345	379	17	458	0
LK-9203350	207	11	157	0
LK-9203355	349	27	407	0
LK-9203360	231	7	212	0
LK-9203365	245	40	333	0
LK-9203370	373	63	461	0
LK-9203375	266	42	324	0
LK-9203380	405	43	447	0
LK-9203385	239	15	267	0
LK-9203390	524	32	494	0
LK-9203395	301	40	354	0
LK-9203400	263	25	309	0
LK-9203405	310	32	351	0
LK-9203410	222	1	234	0
LK-9203415	377	31	420	0
LK-9203420	236	20	251	0
LK-9203425	443	40	461	0
LK-9203430	272	43	386	0
LK-9203435	746	42	605	0
LK-9203440	361	27	342	0
LK-9203445	574	53	549	0
LK-9206	34933	3000	43545	0
LK-9206005	529	57	555	0
LK-9206010	334	34	357	0
LK-9206015	559	65	814	0
LK-9206020	304	19	353	0
LK-9206025	397	47	718	0
LK-9206030	607	80	718	0
LK-9206035	232	26	496	0
LK-9206040	622	17	436	0
LK-9206045	769	32	882	0
LK-9206050	671	20	630	0
LK-9206055	629	61	842	0
LK-9206060	497	48	503	0
LK-9206065	342	38	242	0
LK-9206070	694	33	717	0
LK-9206075	698	48	676	0
LK-9206080	983	71	1433	0
LK-9206085	994	158	1498	0
LK-9206090	545	37	563	0
LK-9206095	468	12	479	0
LK-9206100	430	5	644	0
LK-9206105	483	63	650	0
LK-9206110	707	64	784	0
LK-9206115	731	38	1051	0
LK-9206120	357	53	611	0
LK-9206125	1013	180	2156	0
LK-9206130	418	18	666	0
LK-9206135	542	31	422	0
LK-9206140	294	34	496	0
LK-9206145	687	33	1300	0
LK-9206150	499	53	388	0
LK-9206155	578	47	345	0
LK-9206160	1064	85	1022	0
LK-9206165	545	52	680	0
LK-9206170	882	65	1344	0
LK-9206175	645	51	644	0
LK-9206180	272	17	258	0
LK-9206185	337	12	594	0
LK-9206190	619	53	645	0
LK-9206195	554	95	1123	0
LK-9206200	580	69	565	0
LK-9206205	325	40	595	0
LK-9206210	650	63	747	0
LK-9206215	340	18	313	0
LK-9206220	318	6	406	0
LK-9206225	394	32	381	0
LK-9206230	526	13	547	0
LK-9206235	718	45	589	0
LK-9206240	421	31	415	0
LK-9206245	403	45	468	0
LK-9206250	257	28	369	0
LK-9206255	347	30	319	0
LK-9206260	585	64	774	0
LK-9206265	155	15	239	0
LK-9206270	320	30	466	0
LK-9206275	427	39	428	0
LK-9206280	405	21	333	0
LK-9206285	232	6	180	0
LK-9206290	224	3	226	0
LK-9206295	583	44	379	0
LK-9206300	341	39	609	0
LK-9206305	561	23	755	0
LK-9206310	182	14	445	0
LK-9206315	253	102	534	0
LK-9206320	401	25	330	0
LK-9206325	239	6	134	0
LK-9206330	269	14	280	0
LK-9206335	340	41	869	0
LK-9206340	383	24	390	0
LK-9206345	626	38	571	0
LK-9206350	400	68	925	0
LK-9206355	197	12	229	0
LK-9209	24723	1820	24989	0
LK-9209005	468	32	408	0
LK-9209010	438	31	441	0
LK-9209015	380	41	353	0
LK-9209020	486	20	396	0
LK-9209025	435	12	449	0
LK-9209030	427	43	390	0
LK-9209035	302	12	271	0
LK-9209040	362	15	419	0
LK-9209045	482	20	517	0
LK-9209050	419	31	423	0
LK-9209055	483	45	507	0
LK-9209060	329	34	416	0
LK-9209065	351	44	411	0
LK-9209070	424	25	375	0
LK-9209075	577	13	572	0
LK-9209080	497	42	716	0
LK-9209085	348	13	507	0
LK-9209090	279	12	301	0
LK-9209095	335	41	386	0
LK-9209100	424	24	379	0
LK-9209105	338	17	289	0
LK-9209110	546	85	653	0
LK-9209115	527	60	406	0
LK-9209120	255	17	295	0
LK-9209125	443	58	522	0
LK-9209130	504	25	521	0
LK-9209135	360	15	341	0
LK-9209140	380	44	326	0
LK-9209145	684	38	593	0
LK-9209150	371	16	450	0
LK-9209155	495	45	695	0
LK-9209160	504	39	453	0
LK-9209165	396	48	422	0
LK-9209170	535	60	955	0
LK-9209175	387	78	434	0
LK-9209180	489	18	419	0
LK-9209185	443	45	320	0
LK-9209190	285	38	288	0
LK-9209195	265	22	300	0
LK-9209200	387	21	247	0
LK-9209205	438	27	480	0
LK-9209210	285	10	414	0
LK-9209215	586	26	354	0
LK-9209220	392	28	985	0
LK-9209225	299	7	292	0
LK-9209230	518	18	223	0
LK-9209235	381	44	329	0
LK-9209240	475	40	365	0
LK-9209245	348	39	305	0
LK-9209250	243	41	375	0
LK-9209255	514	8	438	0
LK-9209260	498	11	203	0
LK-9209265	350	14	85	0
LK-9209270	332	24	399	0
LK-9209275	365	17	396	0
LK-9209280	295	19	299	0
LK-9209285	551	48	471	0
LK-9209290	315	10	369	0
LK-9209295	263	22	278	0
LK-9209300	192	12	201	0
LK-9209305	243	16	162	0
LK-9212	31669	2418	36134	0
LK-9212005	570	29	768	0
LK-9212010	517	46	588	0
LK-9212015	387	44	537	0
LK-9212020	517	44	647	0
LK-9212025	392	19	420	0
LK-9212030	282	16	426	0
LK-9212035	724	80	891	0
LK-9212040	1550	142	1931	0
LK-9212045	602	22	775	0
LK-9212050	512	45	603	0
LK-9212055	1535	92	1964	0
LK-9212060	754	30	816	0
LK-9212065	534	24	683	0
LK-9212070	630	56	711	0
LK-9212075	655	39	801	0
LK-9212080	917	35	796	0
LK-9212085	1599	93	1804	0
LK-9212090	470	24	437	0
LK-9212095	562	27	646	0
LK-9212100	411	19	405	0
LK-9212105	413	16	469	0
LK-9212110	591	33	713	0
LK-9212115	464	29	583	0
LK-9212120	962	60	882	0
LK-9212125	471	58	539	0
LK-9212130	436	43	535	0
LK-9212135	471	19	542	0
LK-9212140	477	52	463	0
LK-9212145	540	51	688	0
LK-9212150	378	34	440	0
LK-9212155	431	37	569	0
LK-9212160	415	24	468	0
LK-9212165	543	36	611	0
LK-9212170	405	56	462	0
LK-9212175	422	46	489	0
LK-9212180	438	74	610	0
LK-9212185	352	29	441	0
LK-9212190	591	39	286	0
LK-9212195	544	58	570	0
LK-9212200	415	33	511	0
LK-9212205	359	23	458	0
LK-9212210	696	68	726	0
LK-9212215	376	45	486	0
LK-9212220	330	33	397	0
LK-9212225	589	34	443	0
LK-9212230	471	41	227	0
LK-9212235	283	25	413	0
LK-9212240	293	33	422	0
LK-9212245	228	36	347	0
LK-9212250	329	13	277	0
LK-9212255	400	44	476	0
LK-9212260	265	25	339	0
LK-9212265	239	48	404	0
LK-9212270	347	32	452	0
LK-9212275	347	51	398	0
LK-9212280	464	1	345	0
LK-9212285	382	31	373	0
LK-9212290	310	9	428	0
LK-9212295	489	30	569	0
LK-9212300	415	9	449	0
LK-9212305	178	34	185	0
LK-9215	27765	1985	27345	0
LK-9215005	665	64	610	0
LK-9215010	607	38	708	0
LK-9215015	728	69	655	0
LK-9215020	462	32	498	0
LK-9215025	448	26	540	0
LK-9215030	378	29	448	0
LK-9215035	691	34	692	0
LK-9215040	500	33	523	0
LK-9215045	504	29	539	0
LK-9215050	346	25	402	0
LK-9215055	666	54	840	0
LK-9215060	528	53	568	0
LK-9215065	525	70	474	0
LK-9215070	518	31	439	0
LK-9215075	283	18	345	0
LK-9215080	592	37	526	0
LK-9215085	587	23	620	0
LK-9215090	573	37	576	0
LK-9215095	642	40	662	0
LK-9215100	814	39	726	0
LK-9215105	716	32	396	0
LK-9215110	508	24	467	0
LK-9215115	480	31	511	0
LK-9215120	592	40	677	0
LK-9215125	885	78	985	0
LK-9215130	450	36	445	0
LK-9215135	698	66	608	0
LK-9215140	775	38	526	0
LK-9215145	430	17	631	0
LK-9215150	706	68	889	0
LK-9215155	464	41	460	0
LK-9215160	293	44	391	0
LK-9215165	337	28	376	0
LK-9215170	692	55	411	0
LK-9215175	879	94	830	0
LK-9215180	384	21	391	0
LK-9215185	494	18	336	0
LK-9215190	681	21	432	0
LK-9215195	505	50	397	0
LK-9215200	652	33	542	0
LK-9215205	358	53	355	0
LK-9215210	403	50	446	0
LK-9215215	393	23	336	0
LK-9215220	752	45	826	0
LK-9215225	436	22	480	0
LK-9215230	586	50	557	0
LK-9215235	424	22	419	0
LK-9215240	654	25	646	0
LK-9215245	337	12	400	0
LK-9215250	314	15	266	0
LK-9215255	430	52	522	0
LK-9218	42878	3206	40854	0
LK-9218005	574	64	599	0
LK-9218010	286	28	334	0
LK-9218015	470	41	456	0
LK-9218020	882	36	710	0
LK-9218025	733	32	611	0
LK-9218030	349	32	275	0
LK-9218035	677	12	795	0
LK-9218040	377	24	307	0
LK-9218045	1075	50	1206	0
LK-9218050	411	24	208	0
LK-9218055	317	13	272	0
LK-9218060	360	39	321	0
LK-9218065	487	33	395	0
LK-9218070	436	24	578	0
LK-9218075	366	23	307	0
LK-9218080	268	36	271	0
LK-9218085	280	10	295	0
LK-9218090	638	17	402	0
LK-9218095	762	69	898	0
LK-9218100	1338	74	1301	0
LK-9218105	1615	172	1449	0
LK-9218110	501	18	406	0
LK-9218115	865	88	906	0
LK-9218120	902	101	1097	0
LK-9218125	393	25	436	0
LK-9218130	783	54	795	0
LK-9218135	909	80	863	0
LK-9218140	696	49	549	0
LK-9218145	480	23	508	0
LK-9218150	438	55	374	0
LK-9218155	335	35	353	0
LK-9218160	380	6	302	0
LK-9218165	511	58	534	0
LK-9218170	1178	72	1611	0
LK-9218175	877	69	888	0
LK-9218180	910	60	807	0
LK-9218185	274	12	269	0
LK-9218190	571	41	664	0
LK-9218195	322	31	276	0
LK-9218200	394	29	443	0
LK-9218205	315	9	243	0
LK-9218210	486	81	548	0
LK-9218215	751	31	777	0
LK-9218220	457	16	393	0
LK-9218225	705	33	454	0
LK-9218230	730	79	385	0
LK-9218235	426	32	328	0
LK-9218240	500	33	366	0
LK-9218245	471	62	558	0
LK-9218250	775	45	646	0
LK-9218255	445	34	346	0
LK-9218260	158	10	146	0
LK-9218265	654	35	597	0
LK-9218270	601	54	582	0
LK-9218275	482	12	424	0
LK-9218280	231	11	151	0
LK-9218285	629	71	474	0
LK-9218290	529	40	703	0
LK-9218295	544	56	803	0
LK-9218300	670	70	413	0
LK-9218305	355	22	342	0
LK-9218310	723	52	677	0
LK-9218315	416	16	317	0
LK-9218320	341	27	367	0
LK-9218325	916	76	601	0
LK-9218330	261	31	275	0
LK-9218335	295	22	294	0
LK-9218340	322	47	370	0
LK-9218345	554	61	587	0
LK-9218350	407	36	416	0
LK-9218355	443	31	395	0
LK-9218360	229	37	234	0
LK-9218365	266	21	261	0
LK-9218370	381	22	412	0
LK-9218375	533	46	513	0
LK-9218380	446	38	363	0
LK-9218385	501	13	397	0
LK-9218390	510	35	625	0
LK-9221	23372	1905	23473	0
LK-9221005	578	53	652	0
LK-9221010	457	21	404	0
LK-9221015	364	27	305	0
LK-9221020	635	90	645	0
LK-9221025	374	59	448	0
LK-9221030	504	36	378	0
LK-9221035	454	54	419	0
LK-9221040	758	57	730	0
LK-9221045	406	18	341	0
LK-9221050	655	47	684	0
LK-9221055	695	85	570	0
LK-9221060	552	36	491	0
LK-9221065	578	90	678	0
LK-9221070	538	65	759	0
LK-9221075	901	63	1065	0
LK-9221080	648	31	583	0
LK-9221085	749	50	683	0
LK-9221090	817	58	1059	0
LK-9221095	655	49	1096	0
LK-9221100	1018	82	1057	0
LK-9221105	429	41	418	0
LK-9221110	897	89	771	0
LK-9221115	818	74	755	0
LK-9221120	512	48	577	0
LK-9221125	502	32	522	0
LK-9221130	504	44	393	0
LK-9221135	239	19	190	0
LK-9221140	521	27	549	0
LK-9221145	383	32	392	0
LK-9221150	475	13	378	0
LK-9221155	646	88	627	0
LK-9221160	700	42	653	0
LK-9221165	1295	82	1382	0
LK-9221170	961	87	1024	0
LK-9221175	330	14	224	0
LK-9221180	423	6	443	0
LK-9221185	790	60	496	0
LK-9221190	611	36	632	0
LK-9224	17658	1271	16563	0
LK-9224005	380	19	466	0
LK-9224010	407	28	439	0
LK-9224015	291	25	338	0
LK-9224020	835	58	894	0
LK-9224025	489	39	525	0
LK-9224030	886	66	880	0
LK-9224035	456	46	465	0
LK-9224040	701	17	684	0
LK-9224045	793	87	1084	0
LK-9224050	1407	125	1188	0
LK-9224055	629	28	735	0
LK-9224060	625	54	653	0
LK-9224065	1047	97	1016	0
LK-9224070	675	20	614	0
LK-9224075	559	40	335	0
LK-9224080	640	26	410	0
LK-9224085	292	13	196	0
LK-9224090	745	57	548	0
LK-9224095	984	48	756	0
LK-9224100	711	35	396	0
LK-9224105	520	35	387	0
LK-9224110	453	31	412	0
LK-9224115	902	126	974	0
LK-9224120	904	77	954	0
LK-9224125	391	19	496	0
LK-9224130	548	29	406	0
LK-9224135	388	26	312	0
LK-9227	23140	1624	21083	0
LK-9227005	1539	188	1941	0
LK-9227010	803	34	1003	0
LK-9227015	1344	76	1177	0
LK-9227020	789	66	887	0
LK-9227025	412	77	552	0
LK-9227030	1052	63	1142	0
LK-9227035	569	38	602	0
LK-9227040	1254	45	841	0
LK-9227045	1134	66	804	0
LK-9227050	767	67	579	0
LK-9227055	657	73	469	0
LK-9227060	856	78	747	0
LK-9227065	672	28	526	0
LK-9227070	493	40	356	0
LK-9227075	713	59	510	0
LK-9227080	553	21	325	0
LK-9227085	406	28	391	0
LK-9227090	576	47	472	0
LK-9227095	519	29	426	0
LK-9227100	489	44	270	0
LK-9227105	437	51	362	0
LK-9227110	454	24	343	0
LK-9227115	453	45	417	0
LK-9227120	866	20	787	0
LK-9227125	890	69	633	0
LK-9227130	598	39	712	0
LK-9227135	800	32	693	0
LK-9227140	769	33	740	0
LK-9227145	622	28	583	0
LK-9227150	567	71	585	0
LK-9227155	569	35	628	0
LK-9227160	518	10	580	0
LK-9230	31397	2294	27815	0
LK-9230005	548	42	662	0
LK-9230010	326	28	234	0
LK-9230015	347	44	580	0
LK-9230020	555	60	540	0
LK-9230025	1242	60	936	0
LK-9230030	1661	132	1375	0
LK-9230035	993	61	776	0
LK-9230040	1344	112	1223	0
LK-9230045	562	52	475	0
LK-9230050	1335	95	1414	0
LK-9230055	355	41	322	0
LK-9230060	675	46	613	0
LK-9230065	356	47	460	0
LK-9230070	861	58	1041	0
LK-9230075	880	74	465	0
LK-9230080	994	76	1073	0
LK-9230085	1540	122	1677	0
LK-9230090	943	91	963	0
LK-9230095	853	75	634	0
LK-9230100	1122	59	1115	0
LK-9230105	689	7	560	0
LK-9230110	406	39	338	0
LK-9230115	1048	55	916	0
LK-9230120	547	31	528	0
LK-9230125	534	33	623	0
LK-9230130	651	8	592	0
LK-9230135	1441	62	1117	0
LK-9230140	997	29	996	0
LK-9230145	493	30	362	0
LK-9230150	909	72	934	0
LK-9230155	794	93	760	0
LK-9230160	696	69	604	0
LK-9230165	718	56	506	0
LK-9230170	954	79	464	0
LK-9230175	608	58	514	0
LK-9230180	329	13	234	0
LK-9230185	720	107	405	0
LK-9230190	774	43	373	0
LK-9230195	597	35	411	0
LK-9233	18498	1590	14580	0
LK-9233005	342	18	257	0
LK-9233010	508	41	494	0
LK-9233015	586	60	583	0
LK-9233020	652	82	627	0
LK-9233025	771	75	669	0
LK-9233030	436	43	269	0
LK-9233035	894	79	586	0
LK-9233040	1840	139	1324	0
LK-9233045	1075	49	964	0
LK-9233050	845	58	572	0
LK-9233055	483	40	427	0
LK-9233060	386	60	451	0
LK-9233065	668	48	446	0
LK-9233070	564	43	438	0
LK-9233075	846	47	462	0
LK-9233080	937	107	641	0
LK-9233085	537	38	430	0
LK-9233090	860	65	717	0
LK-9233095	1031	80	1017	0
LK-9233100	543	67	529	0
LK-9233105	795	56	596	0
LK-9233110	398	24	281	0
LK-9233115	984	116	691	0
LK-9233120	804	86	532	0
LK-9233125	463	32	349	0
LK-9233130	250	37	228	0
MOH-11001	30218	1276	27247	0
MOH-11002	25112	1205	22918	0
MOH-11003	5816	322	5614	0
MOH-11004	33994	1625	35932	0
MOH-11005	45878	2577	38984	0
MOH-11006	62581	2890	54482	0
MOH-11007	65010	3222	60121	0
MOH-11008	33240	1433	31320	0
MOH-11009	69880	3937	70449	0
MOH-11010	62581	2598	56584	0
MOH-11011	64975	3097	64723	0
MOH-11012	35923	1765	32629	0
MOH-11013	25713	1363	23351	0
MOH-11014	71532	4005	68220	0
MOH-11015	27457	1335	23472	0
MOH-11016	37735	1760	36767	0
MOH-12001	46853	2976	50250	0
MOH-12002	67355	3725	62155	0
MOH-12003	55653	3229	52809	0
MOH-12004	57198	3670	57399	0
MOH-12005	71325	4479	76825	0
MOH-12006	51708	2790	50836	0
MOH-12007	42167	1917	39893	0
MOH-12008	51520	3596	52664	0
MOH-12009	74473	5168	80246	0
MOH-12010	66992	4902	65053	0
MOH-12011	60838	3997	61734	0
MOH-12012	47868	2723	53010	0
MOH-12013	26959	1768	31275	0
MOH-12014	60544	2657	37577	0
MOH-12015	59743	3318	60635	0
MOH-13001	13501	1071	13534	0
MOH-13002	39441	2123	41310	0
MOH-13003	49690	4482	65185	0
MOH-13004	27264	1509	20583	0
MOH-13005	43878	2526	41356	0
MOH-13006	22614	1194	17614	0
MOH-13007	42834	2738	48875	0
MOH-13008	33461	2090	31051	0
MOH-13009	43057	3050	45874	0
MOH-13010	21193	1414	15469	0
MOH-13011	83652	4509	92950	0
MOH-13012	21635	1567	18326	0
MOH-21001	21555	1725	24548	0
MOH-21002	21561	1122	22091	0
MOH-21003	52492	3270	67764	0
MOH-21004	19139	1923	22146	0
MOH-21005	20511	1904	26316	0
MOH-21006	13681	1539	18097	0
MOH-21007	29154	2579	35206	0
MOH-21008	8776	948	11398	0
MOH-21009	18808	1443	22565	0
MOH-21010	31840	2414	32284	0
MOH-21011	36117	2711	41796	0
MOH-21012	18535	1690	20916	0
MOH-21013	17975	1186	17091	0
MOH-21014	13892	788	13321	0
MOH-21015	10322	894	11488	0
MOH-21016	19846	2108	21639	0
MOH-21017	10107	496	6204	0
MOH-21018	15775	2072	25448	0
MOH-21019	22034	1304	22199	0
MOH-21020	9755	672	8363	0
MOH-21021	27876	2040	36081	0
MOH-21022	20765	1006	16448	0
MOH-22001	22158	902	17827	0
MOH-22002	8648	485	8433	0
MOH-22003	4065	277	4532	0
MOH-22004	9185	420	7422	0
MOH-22005	8295	318	8243	0
MOH-22006	13718	1032	15618	0
MOH-22007	18571	1080	18699	0
MOH-22008	3910	205	2699	0
MOH-22009	18059	1234	20973	0
MOH-22010	11034	425	8206	0
MOH-22011	17355	1206	19486	0
MOH-23001	11698	651	8722	0
MOH-23002	16673	1051	14936	0
MOH-23003	22607	1446	19474	0
MOH-23004	24010	2135	19155	0
MOH-23005	28851	2846	27244	0
MOH-23006	20102	1661	15845	0
MOH-23007	13098	1206	13764	0
MOH-23008	26623	1693	16448	0
MOH-23009	10630	606	7968	0
MOH-23010	23265	1370	17871	0
MOH-23011	25394	3284	17594	0
MOH-23012	22864	2238	13518	0
MOH-23013	27741	2800	18830	0
MOH-31001	15453	1140	17033	0
MOH-31002	20288	1510	24138	0
MOH-31003	21095	2177	27097	0
MOH-31004	20803	1850	18202	0
MOH-31005	21536	1585	22410	0
MOH-31006	19762	2101	23403	0
MOH-31007	12314	1454	16395	0
MOH-31008	26628	2313	29401	0
MOH-31009	7705	566	8142	0
MOH-31010	19198	1631	22509	0
MOH-31011	25834	2365	27941	0
MOH-31012	16430	1549	19654	0
MOH-31013	16391	1538	20427	0
MOH-31014	21594	1629	24085	0
MOH-31015	13946	748	6769	0
MOH-31016	13398	1245	12749	0
MOH-31017	15695	977	7853	0
MOH-31018	10704	831	11097	0
MOH-31019	18465	1474	14745	0
MOH-31020	30784	2980	41309	0
MOH-32001	24497	2386	32381	0
MOH-32002	11892	1188	16220	0
MOH-32003	22884	2082	29037	0
MOH-32004	24586	1887	17915	0
MOH-32005	10623	1242	13824	0
MOH-32006	6235	653	8475	0
MOH-32007	11099	1299	13990	0
MOH-32008	23022	1640	13845	0
MOH-32009	10886	1163	12153	0
MOH-32010	26128	1923	18857	0
MOH-32011	17001	1975	18538	0
MOH-32012	10220	1452	12005	0
MOH-32013	12587	1504	16753	0
MOH-32014	17186	1711	19926	0
MOH-32015	20048	1472	16832	0
MOH-32016	14420	1651	19073	0
MOH-32017	15528	1822	19942	0
MOH-33001	18508	1203	14614	0
MOH-33002	25206	2327	26375	0
MOH-33003	25002	2463	27115	0
MOH-33004	15382	1359	13887	0
MOH-33005	17229	1799	16765	0
MOH-33006	18186	2310	21826	0
MOH-33007	6094	1129	7184	0
MOH-33008	14071	1390	15861	0
MOH-33009	11810	1183	11604	0
MOH-33010	12859	1147	11036	0
MOH-33011	11766	752	10703	0
MOH-33012	16763	1141	13833	0
MOH-41001	11965	1217	15400	0
MOH-41002	18469	2767	27408	0
MOH-41003	18149	2463	33003	0
MOH-41004	14710	1643	21331	0
MOH-41005	14792	1465	24290	0
MOH-41006	20777	2476	32155	0
MOH-41007	17350	2474	24997	0
MOH-41009	14953	1924	22183	0
MOH-41010	13027	1830	19237	0
MOH-42002	1339	36	1378	0
MOH-42003	99	1	92	0
MOH-42004	2306	228	2958	0
MOH-43001	35268	3949	44106	0
MOH-43002	4588	404	3817	0
MOH-43003	2120	163	2241	0
MOH-43004	7224	3247	10287	0
MOH-43005	3555	311	3514	0
MOH-44001	623	12	435	0
MOH-44003	1166	95	1184	0
MOH-44004	1062	77	1085	0
MOH-45001	17137	1919	22386	0
MOH-45002	5826	594	7127	0
MOH-45003	5898	979	8741	0
MOH-45004	2587	432	3031	0
MOH-51001	8683	1701	11157	0
MOH-51002	7591	1025	8104	0
MOH-51003	9132	1094	14827	0
MOH-51004	7952	661	10323	0
MOH-51005	6030	508	7213	0
MOH-51006	15600	1444	19448	0
MOH-51007	7132	855	9747	0
MOH-51008	7505	745	8027	0
MOH-51009	6391	449	7952	0
MOH-51010	6692	421	8248	0
MOH-51011	6225	612	8103	0
MOH-51012	10250	601	15569	0
MOH-51013	17181	3790	23858	0
MOH-51014	23667	2773	32505	0
MOH-52001	7662	722	9473	0
MOH-52002	8547	1370	14511	0
MOH-52005	8715	1778	17017	0
MOH-52006	10068	1444	15765	0
MOH-52007	13824	2225	23585	0
MOH-52008	7498	1376	9450	0
MOH-52009	4086	577	7160	0
MOH-52010	5445	938	8642	0
MOH-52011	6852	848	11065	0
MOH-52012	4768	445	6592	0
MOH-52013	4829	754	5533	0
MOH-52014	17689	838	13497	0
MOH-52015	13937	1104	13703	0
MOH-52016	18482	1109	17614	0
MOH-52017	3324	744	5569	0
MOH-52018	8453	364	6243	0
MOH-52019	8187	233	4648	0
MOH-52020	19590	1581	19300	0
MOH-53001	15784	1910	23603	0
MOH-53002	14645	1354	17156	0
MOH-53003	7316	618	7534	0
MOH-53004	15210	1428	20484	0
MOH-53005	4218	293	4099	0
MOH-53006	5440	244	3908	0
MOH-53007	4799	184	4633	0
MOH-53008	7877	911	10141	0
MOH-53009	15370	1463	16930	0
MOH-53010	16229	1532	19851	0
MOH-53011	2800	204	4104	0
MOH-61001	29195	1434	27910	0
MOH-61002	8309	413	7981	0
MOH-61003	14428	848	15033	0
MOH-61004	20186	1291	21108	0
MOH-61005	28712	1777	31354	0
MOH-61006	36692	2096	32299	0
MOH-61007	13992	672	12396	0
MOH-61008	12754	603	9609	0
MOH-61009	22618	1735	25713	0
MOH-61010	18918	999	19628	0
MOH-61011	22803	1000	22968	0
MOH-61012	50349	2152	43206	0
MOH-61013	23029	1485	24173	0
MOH-61014	30057	2258	32892	0
MOH-61015	9541	729	10051	0
MOH-61016	22251	1492	23028	0
MOH-61017	28620	1607	26540	0
MOH-61018	24845	1587	23271	0
MOH-61019	3479	310	3321	0
MOH-61020	7998	385	7411	0
MOH-61021	28762	2134	32179	0
MOH-61022	21745	927	21092	0
MOH-61023	17974	1331	20638	0
MOH-61024	11872	1003	13449	0
MOH-61025	48864	2710	48257	0
MOH-61026	22245	1206	22483	0
MOH-61027	12872	649	13272	0
MOH-62001	18893	1217	22357	0
MOH-62002	24054	937	16707	0
MOH-62003	40237	2125	40426	0
MOH-62004	25179	1118	21494	0
MOH-62005	16247	642	10831	0
MOH-62006	23941	1106	26418	0
MOH-62007	14408	847	13339	0
MOH-62008	21646	1126	23737	0
MOH-62009	29801	1665	36272	0
MOH-62010	29434	1531	26777	0
MOH-62011	17813	977	19726	0
MOH-62012	8183	495	8964	0
MOH-71001	13924	412	10666	0
MOH-71002	32651	1830	27270	0
MOH-71003	14674	738	12867	0
MOH-71004	14705	643	12888	0
MOH-71005	34322	1734	32390	0
MOH-71006	8708	402	6750	0
