id	name	country_id	province_id	district_id	moh_id	population	area	subs	supers	eqs	ints	centroid	centroid_altitude
MOH-53272	Muthur	LK	LK-5	LK-53	MOH-53272	56621	197.26	['LK-5327005', 'LK-5327010', 'LK-5327015', 'LK-5327020', 'LK-5327025', 'LK-5327030', 'LK-5327035', 'LK-5327040', 'LK-5327045', 'LK-5327050', 'LK-5327055', 'LK-5327060', 'LK-5327065', 'LK-5327070', 'LK-5327075', 'LK-5327080', 'LK-5327085', 'LK-5327090', 'LK-5327095', 'LK-5327100', 'LK-5327105', 'LK-5327110', 'LK-5327115', 'LK-5327120', 'LK-5327125', 'LK-5327130', 'LK-5327135', 'LK-5327140', 'LK-5327145', 'LK-5327150', 'LK-5327155', 'LK-5327160', 'LK-5327165', 'LK-5327170', 'LK-5327175', 'LK-5327180', 'LK-5327185', 'LK-5327190', 'LK-5327195', 'LK-5327200', 'LK-5327205', 'LK-5327210']	['EC-14', 'LK-53']	['EC-14C', 'LG-53272', 'LK-5327']	[]	[8.430667342434205, 81.29062470909274]	19
MOH-53330	Eachchilampatru	LK	LK-5	LK-53	MOH-53330	11409	98.19	['LK-5333005', 'LK-5333010', 'LK-5333015', 'LK-5333020', 'LK-5333025', 'LK-5333030', 'LK-5333035', 'LK-5333040', 'LK-5333045', 'LK-5333050']	['EC-14A']	['LG-53330', 'LK-5333']	[]	[8.297459937632427, 81.34756030771219]	11
MOH-61030	Giribawa	LK	LK-6	LK-61	MOH-61030	31412	208.49	['LK-6103005', 'LK-6103010', 'LK-6103015', 'LK-6103020', 'LK-6103025', 'LK-6103030', 'LK-6103035', 'LK-6103040', 'LK-6103045', 'LK-6103050', 'LK-6103055', 'LK-6103060', 'LK-6103065', 'LK-6103070', 'LK-6103075', 'LK-6103080', 'LK-6103085', 'LK-6103090', 'LK-6103095', 'LK-6103100', 'LK-6103105', 'LK-6103110', 'LK-6103115', 'LK-6103120', 'LK-6103125', 'LK-6103130', 'LK-6103135', 'LK-6103140', 'LK-6103145', 'LK-6103150', 'LK-6103155', 'LK-6103160', 'LK-6103165', 'LK-6103170', 'LK-6103175']	['EC-15A']	['LG-61030', 'LK-6103']	[]	[8.104214404928642, 80.18365489271022]	83
MOH-61061	Galgamuwa	LK	LK-6	LK-61	MOH-61061	79325	443.08	['LK-6106005', 'LK-6106010', 'LK-6106015', 'LK-6106020', 'LK-6106025', 'LK-6106030', 'LK-6106035', 'LK-6106040', 'LK-6106045', 'LK-6106050', 'LK-6106055', 'LK-6106060', 'LK-6106065', 'LK-6106070', 'LK-6106075', 'LK-6106080', 'LK-6106085', 'LK-6106090', 'LK-6106095', 'LK-6106100', 'LK-6106105', 'LK-6106110', 'LK-6106115', 'LK-6106120', 'LK-6106125', 'LK-6106130', 'LK-6106135', 'LK-6106140', 'LK-6106145', 'LK-6106150', 'LK-6106155', 'LK-6106160', 'LK-6106165', 'LK-6106170', 'LK-6106175', 'LK-6106180', 'LK-6106185', 'LK-6106190', 'LK-6106195', 'LK-6106200', 'LK-6106205', 'LK-6106215', 'LK-6106220', 'LK-6106225', 'LK-6106230', 'LK-6106235', 'LK-6106240', 'LK-6106245', 'LK-6106250', 'LK-6106255', 'LK-6106260', 'LK-6106265', 'LK-6106270', 'LK-6106275', 'LK-6106280', 'LK-6106285', 'LK-6106290', 'LK-6106295', 'LK-6106300', 'LK-6106305', 'LK-6106310', 'LK-6109005', 'LK-6109010', 'LK-6109015', 'LK-6109020', 'LK-6109025', 'LK-6109030', 'LK-6109035', 'LK-6109040', 'LK-6109045', 'LK-6109050', 'LK-6109055', 'LK-6109060', 'LK-6109065', 'LK-6109070', 'LK-6109075', 'LK-6109080', 'LK-6109085', 'LK-6109090', 'LK-6109100', 'LK-6109105', 'LK-6109110', 'LK-6109115', 'LK-6109120', 'LK-6109125', 'LK-6109130', 'LK-6109135', 'LK-6109140', 'LK-6109145', 'LK-6109150', 'LK-6109155', 'LK-6109160', 'LK-6109165', 'LK-6109170', 'LK-6109175']	['EC-15A']	['LG-61061']	['LK-6106', 'LK-6109']	[7.9976020001013275, 80.29679523980023]	98
MOH-61120	Ambanpola	LK	LK-6	LK-61	MOH-61120	22878	143.4	['LK-6112005', 'LK-6112010', 'LK-6112015', 'LK-6112020', 'LK-6112025', 'LK-6112030', 'LK-6112035', 'LK-6112040', 'LK-6112045', 'LK-6112050', 'LK-6112055', 'LK-6112060', 'LK-6112065', 'LK-6112070', 'LK-6112075', 'LK-6112080', 'LK-6112085', 'LK-6112090', 'LK-6112095', 'LK-6112100', 'LK-6112105', 'LK-6112110', 'LK-6112115', 'LK-6112120', 'LK-6112125', 'LK-6112130', 'LK-6112135', 'LK-6112140']	['LG-61121']	['LK-6112']	[]	[7.9080017827355364, 80.22383605917317]	84
MOH-61150	Kotawehera	LK	LK-6	LK-61	MOH-61150	21263	183.32	['LK-6115005', 'LK-6115010', 'LK-6115015', 'LK-6115020', 'LK-6115025', 'LK-6115030', 'LK-6115035', 'LK-6115040', 'LK-6115045', 'LK-6115050', 'LK-6115055', 'LK-6115060', 'LK-6115065', 'LK-6115070', 'LK-6115075', 'LK-6115080', 'LK-6115085', 'LK-6115090', 'LK-6115095', 'LK-6115100', 'LK-6115105', 'LK-6115110', 'LK-6115115', 'LK-6115120', 'LK-6115125', 'LK-6115130', 'LK-6115135', 'LK-6115140', 'LK-6115145', 'LK-6115150', 'LK-6115155']	['LG-61151']	['LK-6115']	[]	[7.864105860497267, 80.12302667088468]	70
MOH-61181	Nikaweratiya	LK	LK-6	LK-61	MOH-61181	62345	280.11	['LK-6118', 'LK-6121']	['LG-61151']	[]	[]	[7.764322625214608, 80.09178249645416]	51
MOH-61240	Mahawa	LK	LK-6	LK-61	MOH-61240	57485	262.45	['LK-6124005', 'LK-6124010', 'LK-6124015', 'LK-6124020', 'LK-6124025', 'LK-6124030', 'LK-6124035', 'LK-6124040', 'LK-6124045', 'LK-6124050', 'LK-6124055', 'LK-6124060', 'LK-6124065', 'LK-6124070', 'LK-6124075', 'LK-6124080', 'LK-6124085', 'LK-6124090', 'LK-6124095', 'LK-6124100', 'LK-6124105', 'LK-6124110', 'LK-6124115', 'LK-6124120', 'LK-6124125', 'LK-6124130', 'LK-6124135', 'LK-6124140', 'LK-6124145', 'LK-6124150', 'LK-6124155', 'LK-6124160', 'LK-6124165', 'LK-6124170', 'LK-6124175', 'LK-6124180', 'LK-6124185', 'LK-6124190', 'LK-6124195', 'LK-6124200', 'LK-6124205', 'LK-6124210', 'LK-6124215', 'LK-6124220', 'LK-6124225', 'LK-6124230', 'LK-6124235', 'LK-6124240', 'LK-6124245', 'LK-6124250', 'LK-6124255', 'LK-6124260', 'LK-6124265', 'LK-6124270', 'LK-6124275', 'LK-6124280', 'LK-6124285', 'LK-6124290', 'LK-6124295', 'LK-6124300', 'LK-6124305', 'LK-6124310', 'LK-6124315', 'LK-6124320', 'LK-6124325', 'LK-6124330', 'LK-6124335', 'LK-6124340']	['LG-61121']	['LK-6124']	[]	[7.80539820906231, 80.29057809842254]	94
MOH-61270	Polpithigama	LK	LK-6	LK-61	MOH-61270	76139	420.22	['LK-6127005', 'LK-6127010', 'LK-6127015', 'LK-6127020', 'LK-6127025', 'LK-6127030', 'LK-6127035', 'LK-6127040', 'LK-6127045', 'LK-6127050', 'LK-6127055', 'LK-6127060', 'LK-6127065', 'LK-6127070', 'LK-6127075', 'LK-6127080', 'LK-6127085', 'LK-6127090', 'LK-6127095', 'LK-6127100', 'LK-6127105', 'LK-6127110', 'LK-6127115', 'LK-6127120', 'LK-6127125', 'LK-6127130', 'LK-6127135', 'LK-6127140', 'LK-6127145', 'LK-6127150', 'LK-6127155', 'LK-6127160', 'LK-6127165', 'LK-6127170', 'LK-6127175', 'LK-6127180', 'LK-6127185', 'LK-6127190', 'LK-6127195', 'LK-6127200', 'LK-6127205', 'LK-6127210', 'LK-6127215', 'LK-6127220', 'LK-6127225', 'LK-6127230', 'LK-6127235', 'LK-6127240', 'LK-6127245', 'LK-6127250', 'LK-6127255', 'LK-6127260', 'LK-6127265', 'LK-6127270', 'LK-6127275', 'LK-6127280', 'LK-6127285', 'LK-6127290', 'LK-6127295', 'LK-6127300', 'LK-6127305', 'LK-6127310', 'LK-6127315', 'LK-6127320', 'LK-6127325', 'LK-6127330', 'LK-6127335', 'LK-6127340', 'LK-6127345', 'LK-6127350', 'LK-6127355', 'LK-6127360', 'LK-6127365', 'LK-6127370', 'LK-6127375', 'LK-6127380', 'LK-6127385', 'LK-6127390', 'LK-6127395', 'LK-6127400', 'LK-6127405', 'LK-6127410']	['EC-15C']	['LG-61270', 'LK-6127']	[]	[7.803186000137382, 80.42753834640784]	129
MOH-61300	Ibbagamuwa	LK	LK-6	LK-61	MOH-61300	84961	220.96	['LK-6130005', 'LK-6130010', 'LK-6130015', 'LK-6130020', 'LK-6130025', 'LK-6130030', 'LK-6130035', 'LK-6130040', 'LK-6130045', 'LK-6130050', 'LK-6130055', 'LK-6130060', 'LK-6130065', 'LK-6130070', 'LK-6130075', 'LK-6130080', 'LK-6130085', 'LK-6130090', 'LK-6130095', 'LK-6130100', 'LK-6130105', 'LK-6130110', 'LK-6130115', 'LK-6130120', 'LK-6130125', 'LK-6130130', 'LK-6130135', 'LK-6130140', 'LK-6130145', 'LK-6130150', 'LK-6130155', 'LK-6130160', 'LK-6130165', 'LK-6130170', 'LK-6130175', 'LK-6130180', 'LK-6130185', 'LK-6130190', 'LK-6130195', 'LK-6130200', 'LK-6130205', 'LK-6130210', 'LK-6130215', 'LK-6130220', 'LK-6130225', 'LK-6130230', 'LK-6130235', 'LK-6130240', 'LK-6130245', 'LK-6130250', 'LK-6130255', 'LK-6130260', 'LK-6130265', 'LK-6130270', 'LK-6130275', 'LK-6130280', 'LK-6130285', 'LK-6130290', 'LK-6130295', 'LK-6130300', 'LK-6130305', 'LK-6130310', 'LK-6130315', 'LK-6130320', 'LK-6130325', 'LK-6130330', 'LK-6130335', 'LK-6130340', 'LK-6130345', 'LK-6130350', 'LK-6130355', 'LK-6130360', 'LK-6130365', 'LK-6130370']	['EC-15D', 'LG-61301']	['LK-6130']	[]	[7.618197082897843, 80.47137996858518]	164
MOH-61330	Ganewatta	LK	LK-6	LK-61	MOH-61330	40137	148.09	['LK-6133005', 'LK-6133010', 'LK-6133015', 'LK-6133020', 'LK-6133025', 'LK-6133030', 'LK-6133035', 'LK-6133040', 'LK-6133045', 'LK-6133050', 'LK-6133055', 'LK-6133060', 'LK-6133065', 'LK-6133070', 'LK-6133075', 'LK-6133080', 'LK-6133085', 'LK-6133090', 'LK-6133095', 'LK-6133100', 'LK-6133105', 'LK-6133110', 'LK-6133115', 'LK-6133120', 'LK-6133125', 'LK-6133130', 'LK-6133135', 'LK-6133140', 'LK-6133145', 'LK-6133150', 'LK-6133155', 'LK-6133160', 'LK-6133165', 'LK-6133170', 'LK-6133175', 'LK-6133180', 'LK-6133185', 'LK-6133190', 'LK-6133195', 'LK-6133200', 'LK-6133205', 'LK-6133210']	['EC-15D', 'LG-61301']	['LK-6133']	[]	[7.656623728640186, 80.36989457770038]	106
MOH-61360	Wariyapola	LK	LK-6	LK-61	MOH-61360	61425	203.03	['LK-6136005', 'LK-6136010', 'LK-6136015', 'LK-6136020', 'LK-6136025', 'LK-6136030', 'LK-6136035', 'LK-6136040', 'LK-6136045', 'LK-6136050', 'LK-6136055', 'LK-6136060', 'LK-6136065', 'LK-6136070', 'LK-6136075', 'LK-6136080', 'LK-6136085', 'LK-6136090', 'LK-6136095', 'LK-6136100', 'LK-6136105', 'LK-6136110', 'LK-6136115', 'LK-6136120', 'LK-6136125', 'LK-6136130', 'LK-6136135', 'LK-6136140', 'LK-6136145', 'LK-6136150', 'LK-6136155', 'LK-6136160', 'LK-6136165', 'LK-6136170', 'LK-6136175', 'LK-6136180', 'LK-6136185', 'LK-6136190', 'LK-6136195', 'LK-6136200', 'LK-6136205', 'LK-6136210', 'LK-6136215', 'LK-6136220', 'LK-6136225', 'LK-6136230', 'LK-6136235', 'LK-6136240', 'LK-6136245', 'LK-6136250', 'LK-6136255', 'LK-6136260', 'LK-6136265', 'LK-6136270', 'LK-6136275', 'LK-6136280']	['LG-61361']	['EC-15E', 'LK-6136']	[]	[7.661858344292861, 80.23964015763242]	84
MOH-61390	Kobeigane	LK	LK-6	LK-61	MOH-61390	35975	131.76	['LK-6139005', 'LK-6139010', 'LK-6139015', 'LK-6139020', 'LK-6139025', 'LK-6139030', 'LK-6139035', 'LK-6139040', 'LK-6139045', 'LK-6139050', 'LK-6139055', 'LK-6139060', 'LK-6139065', 'LK-6139070', 'LK-6139075', 'LK-6139080', 'LK-6139085', 'LK-6139090', 'LK-6139095', 'LK-6139100', 'LK-6139105', 'LK-6139110', 'LK-6139115', 'LK-6139120', 'LK-6139125', 'LK-6139130', 'LK-6139135', 'LK-6139140', 'LK-6139145', 'LK-6139150', 'LK-6139155', 'LK-6139160', 'LK-6139165', 'LK-6139170', 'LK-6139175']	['EC-15B']	['LG-61390', 'LK-6139']	[]	[7.684334436432567, 80.10096386624328]	42
MOH-61420	Bingiriya	LK	LK-6	LK-61	MOH-61420	62349	196.51	['LK-6142005', 'LK-6142010', 'LK-6142015', 'LK-6142020', 'LK-6142025', 'LK-6142030', 'LK-6142035', 'LK-6142040', 'LK-6142045', 'LK-6142050', 'LK-6142055', 'LK-6142060', 'LK-6142065', 'LK-6142070', 'LK-6142075', 'LK-6142080', 'LK-6142085', 'LK-6142090', 'LK-6142095', 'LK-6142100', 'LK-6142105', 'LK-6142110', 'LK-6142115', 'LK-6142120', 'LK-6142125', 'LK-6142130', 'LK-6142135', 'LK-6142140', 'LK-6142145', 'LK-6142150', 'LK-6142155', 'LK-6142160', 'LK-6142165', 'LK-6142170', 'LK-6142175', 'LK-6142180', 'LK-6142185', 'LK-6142190', 'LK-6142195', 'LK-6142200', 'LK-6142205', 'LK-6142210', 'LK-6142215', 'LK-6142220', 'LK-6142225', 'LK-6142230', 'LK-6142235', 'LK-6142240', 'LK-6142245', 'LK-6142250', 'LK-6142255', 'LK-6142260']	['EC-15G']	['LG-61420', 'LK-6142']	[]	[7.607105070858897, 79.96915624637145]	23
MOH-61451	Panduwasnuwara	LK	LK-6	LK-61	MOH-61451	93748	278.03	['LK-6145005', 'LK-6145010', 'LK-6145015', 'LK-6145020', 'LK-6145025', 'LK-6145030', 'LK-6145035', 'LK-6145040', 'LK-6145045', 'LK-6145050', 'LK-6145055', 'LK-6145060', 'LK-6145065', 'LK-6145070', 'LK-6145075', 'LK-6145080', 'LK-6145085', 'LK-6145090', 'LK-6145095', 'LK-6145100', 'LK-6145105', 'LK-6145110', 'LK-6145115', 'LK-6145120', 'LK-6145125', 'LK-6145130', 'LK-6145135', 'LK-6145140', 'LK-6145145', 'LK-6145150', 'LK-6145155', 'LK-6145160', 'LK-6145165', 'LK-6145170', 'LK-6145175', 'LK-6145180', 'LK-6145185', 'LK-6145190', 'LK-6145195', 'LK-6145200', 'LK-6145205', 'LK-6145210', 'LK-6145215', 'LK-6145220', 'LK-6145225', 'LK-6145230', 'LK-6145235', 'LK-6145240', 'LK-6145245', 'LK-6145250', 'LK-6145255', 'LK-6145260', 'LK-6145265', 'LK-6145270', 'LK-6145275', 'LK-6145280', 'LK-6145285', 'LK-6145290', 'LK-6145295', 'LK-6145300', 'LK-6145305', 'LK-6145310', 'LK-6145315', 'LK-6145320', 'LK-6148']	['EC-15F']	['LG-61451']	['LK-6145']	[7.584099226433017, 80.10203599140544]	63
MOH-61491	Bamunukotuwa	LK	LK-6	LK-61	MOH-61491	26245	75.86	['LK-6149005', 'LK-6149010', 'LK-6149015', 'LK-6149020', 'LK-6149025', 'LK-6149030', 'LK-6149035', 'LK-6149040', 'LK-6149045', 'LK-6149105', 'LK-6149110', 'LK-6149115', 'LK-6149120', 'LK-6149125', 'LK-6149130', 'LK-6149135', 'LK-6149140', 'LK-6149145', 'LK-6149150', 'LK-6149155', 'LK-6149160', 'LK-6149165', 'LK-6149170', 'LK-6149175', 'LK-6149180']	['LK-6149']	[]	[]	[7.546395804278244, 80.27017917152719]	81
MOH-61492	Katupotha	LK	LK-6	LK-61	MOH-61492	9972	34.71	['LK-6149050', 'LK-6149055', 'LK-6149060', 'LK-6149065', 'LK-6149070', 'LK-6149075', 'LK-6149080', 'LK-6149085', 'LK-6149090', 'LK-6149095', 'LK-6149100']	['LK-6149']	[]	[]	[7.550889165172859, 80.2140693635039]	77
MOH-61510	Maspotha	LK	LK-6	LK-61	MOH-61510	34262	65.82	['LK-6151005', 'LK-6151010', 'LK-6151015', 'LK-6151020', 'LK-6151025', 'LK-6151030', 'LK-6151035', 'LK-6151040', 'LK-6151045', 'LK-6151050', 'LK-6151055', 'LK-6151060', 'LK-6151065', 'LK-6151070', 'LK-6151075', 'LK-6151080', 'LK-6151085', 'LK-6151090', 'LK-6151095', 'LK-6151100', 'LK-6151105', 'LK-6151110', 'LK-6151115', 'LK-6151120', 'LK-6151125', 'LK-6151130', 'LK-6151135', 'LK-6151140', 'LK-6151145', 'LK-6151150', 'LK-6151155', 'LK-6151160', 'LK-6151165']	['LG-61511']	['LK-6151']	[]	[7.55714537164029, 80.32479558968171]	104
MOH-61540	Kurunegala	LK	LK-6	LK-61	MOH-61540	80755	97.82	['LG-61541', 'LK-6154005', 'LK-6154010', 'LK-6154015', 'LK-6154020', 'LK-6154025', 'LK-6154030', 'LK-6154035', 'LK-6154040', 'LK-6154045', 'LK-6154050', 'LK-6154055', 'LK-6154060', 'LK-6154065', 'LK-6154070', 'LK-6154075', 'LK-6154080', 'LK-6154085', 'LK-6154090', 'LK-6154095', 'LK-6154115', 'LK-6154120', 'LK-6154125', 'LK-6154130', 'LK-6154135', 'LK-6154140', 'LK-6154190', 'LK-6154195', 'LK-6154200', 'LK-6154205', 'LK-6154210', 'LK-6154215', 'LK-6154220', 'LK-6154225', 'LK-6154230', 'LK-6154235', 'LK-6154240', 'LK-6154245', 'LK-6154250', 'LK-6154255', 'LK-6154260', 'LK-6154265', 'LK-6154270']	['EC-15L']	['LK-6154']	['LG-61511']	[7.513549091731332, 80.35326423701127]	163
MOH-61570	Mallawapitiya	LK	LK-6	LK-61	MOH-61570	52634	82.01	['LK-6157005', 'LK-6157010', 'LK-6157015', 'LK-6157020', 'LK-6157025', 'LK-6157030', 'LK-6157035', 'LK-6157040', 'LK-6157045', 'LK-6157050', 'LK-6157055', 'LK-6157060', 'LK-6157065', 'LK-6157070', 'LK-6157075', 'LK-6157080', 'LK-6157085', 'LK-6157090', 'LK-6157095', 'LK-6157100', 'LK-6157105', 'LK-6157110', 'LK-6157115', 'LK-6157120', 'LK-6157125', 'LK-6157130', 'LK-6157135', 'LK-6157140', 'LK-6157145', 'LK-6157150', 'LK-6157155', 'LK-6157160', 'LK-6157165', 'LK-6157170', 'LK-6157175', 'LK-6157180', 'LK-6157185', 'LK-6157190', 'LK-6157195', 'LK-6157200', 'LK-6157205', 'LK-6157210', 'LK-6157215', 'LK-6157220', 'LK-6157225']	['LG-61511']	['LK-6157']	[]	[7.4658613824552145, 80.39027848275167]	142
MOH-61600	Mawathagama	LK	LK-6	LK-61	MOH-61600	63554	108.96	['LK-6160005', 'LK-6160010', 'LK-6160015', 'LK-6160020', 'LK-6160025', 'LK-6160030', 'LK-6160035', 'LK-6160040', 'LK-6160045', 'LK-6160050', 'LK-6160055', 'LK-6160060', 'LK-6160065', 'LK-6160070', 'LK-6160075', 'LK-6160080', 'LK-6160085', 'LK-6160090', 'LK-6160095', 'LK-6160100', 'LK-6160105', 'LK-6160110', 'LK-6160115', 'LK-6160120', 'LK-6160125', 'LK-6160130', 'LK-6160135', 'LK-6160140', 'LK-6160145', 'LK-6160150', 'LK-6160155', 'LK-6160160', 'LK-6160165', 'LK-6160170', 'LK-6160175', 'LK-6160185', 'LK-6160190', 'LK-6160195', 'LK-6160200', 'LK-6160205', 'LK-6160210', 'LK-6160215', 'LK-6160220', 'LK-6160225', 'LK-6160230', 'LK-6160235', 'LK-6160240', 'LK-6160245', 'LK-6160250', 'LK-6160255', 'LK-6160260', 'LK-6160265', 'LK-6160270', 'LK-6160275', 'LK-6160280', 'LK-6160285', 'LK-6160290', 'LK-6160295', 'LK-6160300', 'LK-6160305', 'LK-6160310', 'LK-6160315', 'LK-6160320', 'LK-6160325', 'LK-6160330', 'LK-6160335', 'LK-6160340', 'LK-6160345', 'LK-6160350', 'LK-6160355']	['EC-15M', 'LK-6160']	['LG-61600']	[]	[7.425133929063561, 80.44629268434304]	182
MOH-61631	Galnewa	LK	LK-6	LK-61	MOH-61631	34165	138.87	['LK-7163005', 'LK-7163010', 'LK-7163015', 'LK-7163020', 'LK-7163025', 'LK-7163030', 'LK-7163035', 'LK-7163040', 'LK-7163045', 'LK-7163050', 'LK-7163055', 'LK-7163060', 'LK-7163065', 'LK-7163070', 'LK-7163075', 'LK-7163080', 'LK-7163085', 'LK-7163090', 'LK-7163095', 'LK-7163100', 'LK-7163105', 'LK-7163110', 'LK-7163115', 'LK-7163120', 'LK-7163125', 'LK-7163130', 'LK-7163135', 'LK-7163140', 'LK-7163145']	['LG-61631', 'LK-7163']	[]	[]	[8.02031042340956, 80.45003611367463]	121
MOH-61632	Rideegama	LK	LK-6	LK-61	MOH-61632	88714	224.06	['LK-6163005', 'LK-6163010', 'LK-6163015', 'LK-6163020', 'LK-6163025', 'LK-6163030', 'LK-6163035', 'LK-6163040', 'LK-6163045', 'LK-6163050', 'LK-6163055', 'LK-6163060', 'LK-6163065', 'LK-6163070', 'LK-6163075', 'LK-6163080', 'LK-6163085', 'LK-6163090', 'LK-6163095', 'LK-6163100', 'LK-6163105', 'LK-6163110', 'LK-6163115', 'LK-6163120', 'LK-6163125', 'LK-6163130', 'LK-6163135', 'LK-6163140', 'LK-6163145', 'LK-6163150', 'LK-6163155', 'LK-6163160', 'LK-6163165', 'LK-6163170', 'LK-6163175', 'LK-6163180', 'LK-6163185', 'LK-6163190', 'LK-6163195', 'LK-6163200', 'LK-6163205', 'LK-6163210', 'LK-6163215', 'LK-6163220', 'LK-6163225', 'LK-6163230', 'LK-6163235', 'LK-6163240', 'LK-6163245', 'LK-6163250', 'LK-6163255', 'LK-6163260', 'LK-6163265', 'LK-6163270', 'LK-6163275', 'LK-6163280', 'LK-6163285', 'LK-6163290', 'LK-6163295', 'LK-6163300', 'LK-6163305', 'LK-6163310', 'LK-6163315', 'LK-6163320', 'LK-6163325', 'LK-6163330', 'LK-6163335', 'LK-6163340', 'LK-6163345', 'LK-6163350', 'LK-6163355', 'LK-6163360', 'LK-6163365', 'LK-6163370', 'LK-6163375', 'LK-6163380', 'LK-6163385', 'LK-6163390', 'LK-6163395', 'LK-6163400', 'LK-6163405', 'LK-6163410', 'LK-6163415', 'LK-6163420', 'LK-6163425', 'LK-6163430', 'LK-6163435', 'LK-6163440', 'LK-6163445', 'LK-6163450', 'LK-6163455', 'LK-6163460', 'LK-6163465', 'LK-6163470', 'LK-6163475', 'LK-6163480', 'LK-6163485', 'LK-6163490', 'LK-6163495', 'LK-6163500', 'LK-6163505', 'LK-6163510', 'LK-6163515', 'LK-6163520', 'LK-6163525', 'LK-6163530', 'LK-6163535', 'LK-6163540', 'LK-6163545', 'LK-6163550', 'LK-6163555', 'LK-6163560', 'LK-6163565']	['EC-15', 'LK-61']	['EC-15N', 'LG-61632', 'LK-6163']	[]	[7.51747216334488, 80.51892107382267]	165
MOH-61660	Weerambugedara	LK	LK-6	LK-61	MOH-61660	34339	91.99	['LK-6166005', 'LK-6166010', 'LK-6166015', 'LK-6166020', 'LK-6166025', 'LK-6166030', 'LK-6166035', 'LK-6166040', 'LK-6166045', 'LK-6166050', 'LK-6166055', 'LK-6166060', 'LK-6166065', 'LK-6166070', 'LK-6166075', 'LK-6166080', 'LK-6166085', 'LK-6166090', 'LK-6166095', 'LK-6166100', 'LK-6166105', 'LK-6166110', 'LK-6166115', 'LK-6166120', 'LK-6166125', 'LK-6166130', 'LK-6166135', 'LK-6166140', 'LK-6166145', 'LK-6166150', 'LK-6166155', 'LK-6166160', 'LK-6166165', 'LK-6166170', 'LK-6166175', 'LK-6166180', 'LK-6166185', 'LK-6166190']	['LG-61661']	['LK-6166']	[]	[7.46548422407115, 80.2720166962051]	102
MOH-61691	Kuliyapitiya	LK	LK-6	LK-61	MOH-61691	131378	279.07	['LG-61691', 'LK-6172']	['EC-15', 'LK-61']	['EC-15I']	[]	[7.471766960390388, 80.1014920278662]	78
MOH-61750	Udubaddawa	LK	LK-6	LK-61	MOH-61750	51482	116.19	['LK-6175005', 'LK-6175010', 'LK-6175015', 'LK-6175020', 'LK-6175025', 'LK-6175030', 'LK-6175035', 'LK-6175040', 'LK-6175045', 'LK-6175055', 'LK-6175060', 'LK-6175065', 'LK-6175070', 'LK-6175075', 'LK-6175080', 'LK-6175085', 'LK-6175090', 'LK-6175095', 'LK-6175100', 'LK-6175105', 'LK-6175110', 'LK-6175115', 'LK-6175120', 'LK-6175125', 'LK-6175130', 'LK-6175135', 'LK-6175140', 'LK-6175145', 'LK-6175150', 'LK-6175155', 'LK-6175160', 'LK-6175165', 'LK-6175170', 'LK-6175175', 'LK-6175180', 'LK-6175185', 'LK-6175190', 'LK-6175195', 'LK-6175200', 'LK-6175205', 'LK-6175210', 'LK-6175215']	['LK-6175']	['LG-61750']	[]	[7.480273928431118, 79.94719988098366]	35
MOH-61780	Pannala	LK	LK-6	LK-61	MOH-61780	124225	286.71	['LK-6178005', 'LK-6178010', 'LK-6178015', 'LK-6178020', 'LK-6178025', 'LK-6178030', 'LK-6178035', 'LK-6178040', 'LK-6178045', 'LK-6178050', 'LK-6178055', 'LK-6178060', 'LK-6178065', 'LK-6178070', 'LK-6178075', 'LK-6178080', 'LK-6178085', 'LK-6178090', 'LK-6178095', 'LK-6178100', 'LK-6178105', 'LK-6178110', 'LK-6178115', 'LK-6178120', 'LK-6178125', 'LK-6178130', 'LK-6178135', 'LK-6178140', 'LK-6178145', 'LK-6178150', 'LK-6178155', 'LK-6178160', 'LK-6178165', 'LK-6178170', 'LK-6178175', 'LK-6178180', 'LK-6178185', 'LK-6178190', 'LK-6178195', 'LK-6178200', 'LK-6178205', 'LK-6178210', 'LK-6178215', 'LK-6178220', 'LK-6178225', 'LK-6178230', 'LK-6178235', 'LK-6178240', 'LK-6178245', 'LK-6178250', 'LK-6178255', 'LK-6178260', 'LK-6178265', 'LK-6178270', 'LK-6178275', 'LK-6178280', 'LK-6178285', 'LK-6178290', 'LK-6178295', 'LK-6178300', 'LK-6178305', 'LK-6178310', 'LK-6178315', 'LK-6178320', 'LK-6178325', 'LK-6178330', 'LK-6178335', 'LK-6178340', 'LK-6178345', 'LK-6178350', 'LK-6178355', 'LK-6178360', 'LK-6178365', 'LK-6178370', 'LK-6178375', 'LK-6178380', 'LK-6178385', 'LK-6178390', 'LK-6178395', 'LK-6178400', 'LK-6178405', 'LK-6178410', 'LK-6178415', 'LK-6178420', 'LK-6178425', 'LK-6178430', 'LK-6178435']	['EC-15', 'LK-61']	['EC-15H', 'LG-61780', 'LK-6178']	[]	[7.3626748194255, 80.03152803310576]	40
